"";"x"
"ENSG00000179941";1
"ENSG00000181004";1
"ENSG00000174483";0
"ENSG00000125124";0
"ENSG00000140463";1
"ENSG00000163093";0
"ENSG00000138686";1
"ENSG00000122507";1
"ENSG00000114439";0
"ENSG00000187244";0
"ENSG00000132692";0
"ENSG00000075790";0
"ENSG00000185825";1
"ENSG00000050820";1
"ENSG00000137936";0
"ENSG00000064787";0
"ENSG00000116752";0,01
"ENSG00000141376";1
"ENSG00000124243";0
"ENSG00000060982";0
"ENSG00000105552";1
"ENSG00000186666";0,65
"ENSG00000114200";0
"ENSG00000248098";1
"ENSG00000083123";0
"ENSG00000103507";0
"ENSG00000142867";1
"ENSG00000119866";0
"ENSG00000127152";0
"ENSG00000140379";0
"ENSG00000153094";1
"ENSG00000126453";1
"ENSG00000099968";0,34
"ENSG00000121380";1
"ENSG00000188761";0,02
"ENSG00000171552";1
"ENSG00000129473";0
"ENSG00000171791";0
"ENSG00000069399";0,09
"ENSG00000161940";0
"ENSG00000113916";0
"ENSG00000110987";0
"ENSG00000106635";1
"ENSG00000186174";0
"ENSG00000116128";0
"ENSG00000029363";0
"ENSG00000135697";0
"ENSG00000197580";0,06
"ENSG00000085185";1
"ENSG00000183337";0
"ENSG00000186716";0
"ENSG00000074582";1
"ENSG00000161267";0
"ENSG00000164039";0
"ENSG00000100739";0
"ENSG00000168398";0
"ENSG00000176697";0
"ENSG00000145734";1
"ENSG00000166546";1
"ENSG00000126581";0
"ENSG00000183092";1
"ENSG00000178409";0
"ENSG00000188848";1
"ENSG00000162373";1
"ENSG00000151917";1
"ENSG00000165626";1
"ENSG00000167995";0
"ENSG00000127325";0
"ENSG00000177951";0
"ENSG00000173626";1
"ENSG00000133169";0
"ENSG00000133134";0
"ENSG00000102409";0
"ENSG00000184515";0
"ENSG00000103429";0
"ENSG00000125864";1
"ENSG00000242252";1
"ENSG00000182492";1
"ENSG00000198908";0
"ENSG00000180828";1
"ENSG00000134107";1
"ENSG00000123095";0
"ENSG00000132840";1
"ENSG00000145692";1
"ENSG00000122870";0,63
"ENSG00000151746";0
"ENSG00000185963";1
"ENSG00000015475";0
"ENSG00000100290";0
"ENSG00000136717";1
"ENSG00000110934";0
"ENSG00000147439";1
"ENSG00000110330";0,09
"ENSG00000023445";0
"ENSG00000089685";0
"ENSG00000115760";1
"ENSG00000134897";0
"ENSG00000166619";0
"ENSG00000108578";0
"ENSG00000197299";0
"ENSG00000095585";0
"ENSG00000135441";1
"ENSG00000196072";1
"ENSG00000189114";0
"ENSG00000106605";0
"ENSG00000090013";1
"ENSG00000117475";1
"ENSG00000104081";0,02
"ENSG00000168283";1
"ENSG00000168487";0
"ENSG00000138756";0
"ENSG00000125845";0
"ENSG00000125378";1
"ENSG00000153162";0
"ENSG00000183682";0
"ENSG00000116985";0
"ENSG00000164619";1
"ENSG00000107779";0
"ENSG00000138696";0
"ENSG00000204217";1
"ENSG00000165733";1
"ENSG00000102010";0
"ENSG00000173068";1
"ENSG00000113734";1
"ENSG00000140299";1
"ENSG00000104765";0
"ENSG00000176171";0
"ENSG00000163141";0
"ENSG00000144857";1
"ENSG00000038219";1
"ENSG00000145919";0
"ENSG00000176720";1
"ENSG00000178096";1
"ENSG00000183336";0
"ENSG00000163170";1
"ENSG00000172331";0
"ENSG00000137274";0
"ENSG00000162813";0
"ENSG00000171634";1
"ENSG00000157764";1
"ENSG00000089234";0
"ENSG00000012048";0
"ENSG00000139618";0
"ENSG00000185515";0
"ENSG00000100425";1
"ENSG00000204256";1
"ENSG00000169925";0
"ENSG00000141867";0,73
"ENSG00000166164";0
"ENSG00000112983";1
"ENSG00000028310";0
"ENSG00000158019";1
"ENSG00000185024";1
"ENSG00000104221";1
"ENSG00000184992";1
"ENSG00000164713";0
"ENSG00000136492";0
"ENSG00000113460";0
"ENSG00000100916";0
"ENSG00000174744";1
"ENSG00000060762";0
"ENSG00000143158";1
"ENSG00000156983";1
"ENSG00000096070";0,38
"ENSG00000160469";0,76
"ENSG00000174672";1
"ENSG00000185658";1
"ENSG00000165288";1
"ENSG00000168000";1
"ENSG00000160058";1
"ENSG00000172270";1
"ENSG00000164061";1
"ENSG00000119411";0
"ENSG00000109743";1
"ENSG00000130303";0
"ENSG00000095564";1
"ENSG00000148925";0
"ENSG00000151136";0
"ENSG00000188827";0
"ENSG00000222009";0
"ENSG00000064726";0
"ENSG00000133243";1
"ENSG00000132640";1
"ENSG00000184887";1
"ENSG00000011114";1
"ENSG00000183826";0
"ENSG00000174808";0
"ENSG00000169814";0
"ENSG00000134717";1
"ENSG00000145741";0
"ENSG00000133639";0
"ENSG00000159388";0
"ENSG00000154640";0
"ENSG00000010671";0
"ENSG00000186265";0
"ENSG00000112763";0
"ENSG00000124508";0
"ENSG00000026950";0
"ENSG00000186470";0
"ENSG00000111801";0
"ENSG00000165810";0
"ENSG00000166167";0
"ENSG00000156970";0
"ENSG00000169679";0
"ENSG00000154473";1
"ENSG00000137656";0,76
"ENSG00000106245";0,7
"ENSG00000112276";0,06
"ENSG00000112578";0
"ENSG00000005379";0
"ENSG00000082153";1
"ENSG00000136261";1
"ENSG00000214688";0
"ENSG00000183346";1
"ENSG00000180525";0
"ENSG00000165507";0
"ENSG00000204682";0
"ENSG00000148671";0
"ENSG00000165813";0
"ENSG00000197771";1
"ENSG00000148655";0
"ENSG00000148803";1
"ENSG00000204161";0
"ENSG00000107938";1
"ENSG00000180592";0
"ENSG00000108021";0,67
"ENSG00000166272";0
"ENSG00000166024";1
"ENSG00000107815";1
"ENSG00000166275";1
"ENSG00000171224";1
"ENSG00000151893";1
"ENSG00000148426";0
"ENSG00000148690";1
"ENSG00000107738";0
"ENSG00000222047";0
"ENSG00000122378";0
"ENSG00000203942";1
"ENSG00000179133";1
"ENSG00000216937";0
"ENSG00000165633";1
"ENSG00000120029";1
"ENSG00000156384";0
"ENSG00000197748";0
"ENSG00000165669";1
"ENSG00000119965";1
"ENSG00000120055";0,02
"ENSG00000134825";0
"ENSG00000166452";0
"ENSG00000137720";1
"ENSG00000110665";0
"ENSG00000171067";0
"ENSG00000149823";1
"ENSG00000158636";1
"ENSG00000211450";0
"ENSG00000185522";1
"ENSG00000110427";0
"ENSG00000174370";1
"ENSG00000152219";0
"ENSG00000162194";1
"ENSG00000149179";1
"ENSG00000110200";0
"ENSG00000149300";0
"ENSG00000182919";1
"ENSG00000150776";1
"ENSG00000110696";1
"ENSG00000149357";1
"ENSG00000120458";1
"ENSG00000109944";0
"ENSG00000166323";1
"ENSG00000162148";1
"ENSG00000087884";1
"ENSG00000175573";1
"ENSG00000137691";0,73
"ENSG00000180425";0
"ENSG00000149196";0
"ENSG00000166352";1
"ENSG00000166002";0,02
"ENSG00000173715";0
"ENSG00000165490";0
"ENSG00000204922";1
"ENSG00000168005";0
"ENSG00000214290";1
"ENSG00000188070";1
"ENSG00000124920";1
"ENSG00000139637";0,48
"ENSG00000064102";0
"ENSG00000151135";1
"ENSG00000204856";0
"ENSG00000127720";1
"ENSG00000133641";1
"ENSG00000171792";1
"ENSG00000139438";0
"ENSG00000174718";0
"ENSG00000134548";1
"ENSG00000139620";1
"ENSG00000157895";0
"ENSG00000123395";1
"ENSG00000151131";0
"ENSG00000185480";0
"ENSG00000111412";1
"ENSG00000047621";0
"ENSG00000173064";0
"ENSG00000139405";1
"ENSG00000139200";1
"ENSG00000111678";0,09
"ENSG00000165685";0
"ENSG00000078237";1
"ENSG00000182993";1
"ENSG00000178449";0,17
"ENSG00000130921";0
"ENSG00000174206";1
"ENSG00000177875";1
"ENSG00000179256";0,02
"ENSG00000139160";0
"ENSG00000204954";0,17
"ENSG00000235162";1
"ENSG00000174456";1
"ENSG00000102760";0
"ENSG00000102445";0
"ENSG00000123178";0
"ENSG00000120685";0,6
"ENSG00000151287";1
"ENSG00000179630";0
"ENSG00000102802";1
"ENSG00000136122";0
"ENSG00000204899";0,09
"ENSG00000242715";0,36
"ENSG00000070269";0
"ENSG00000119720";0
"ENSG00000165506";0
"ENSG00000100557";0
"ENSG00000129534";0
"ENSG00000153485";0
"ENSG00000089916";0,08
"ENSG00000179933";0,08
"ENSG00000129480";0
"ENSG00000100744";0
"ENSG00000126773";0
"ENSG00000100483";1
"ENSG00000170270";0
"ENSG00000140025";1
"ENSG00000100629";0,84
"ENSG00000165389";0
"ENSG00000165555";1
"ENSG00000126790";1
"ENSG00000119705";1
"ENSG00000133943";0
"ENSG00000087302";1
"ENSG00000170468";0,06
"ENSG00000100583";0,61
"ENSG00000232070";0
"ENSG00000119650";1
"ENSG00000133935";0
"ENSG00000196943";1
"ENSG00000179476";1
"ENSG00000156411";0
"ENSG00000139971";0
"ENSG00000156030";1
"ENSG00000119636";0
"ENSG00000176438";1
"ENSG00000119669";0
"ENSG00000165807";0
"ENSG00000205436";0
"ENSG00000140104";1
"ENSG00000185347";1
"ENSG00000100802";1
"ENSG00000178761";1
"ENSG00000128944";1
"ENSG00000134153";1
"ENSG00000169758";0,91
"ENSG00000134152";1
"ENSG00000166262";0,03
"ENSG00000242498";1
"ENSG00000167173";0
"ENSG00000169609";0
"ENSG00000186073";1
"ENSG00000140534";0
"ENSG00000138614";0,93
"ENSG00000166920";0
"ENSG00000188549";0
"ENSG00000128891";1
"ENSG00000183208";1
"ENSG00000205363";0
"ENSG00000189227";1
"ENSG00000188277";1
"ENSG00000242028";0
"ENSG00000130731";0
"ENSG00000007520";0,09
"ENSG00000166780";0
"ENSG00000166455";1
"ENSG00000124074";1
"ENSG00000185716";1
"ENSG00000185905";0
"ENSG00000167523";1
"ENSG00000103005";1
"ENSG00000140688";1
"ENSG00000162062";0
"ENSG00000089486";1
"ENSG00000103121";0
"ENSG00000103544";1
"ENSG00000133393";0
"ENSG00000067365";0
"ENSG00000125149";0
"ENSG00000166246";1
"ENSG00000182831";1
"ENSG00000154102";0
"ENSG00000175643";1
"ENSG00000182685";1
"ENSG00000075399";1
"ENSG00000070761";0
"ENSG00000159761";1
"ENSG00000103550";0
"ENSG00000153446";0
"ENSG00000174109";0,3
"ENSG00000196118";1
"ENSG00000181396";1
"ENSG00000274180";0,02
"ENSG00000180336";0
"ENSG00000257949";1
"ENSG00000205710";0
"ENSG00000232859";0
"ENSG00000167861";0
"ENSG00000141741";1
"ENSG00000141034";1
"ENSG00000172171";1
"ENSG00000181013";1
"ENSG00000170222";0
"ENSG00000258315";0
"ENSG00000212719";0
"ENSG00000125319";0
"ENSG00000167302";0
"ENSG00000178852";1
"ENSG00000186665";0
"ENSG00000196544";1
"ENSG00000271605";0
"ENSG00000205544";1
"ENSG00000178927";0
"ENSG00000173065";1
"ENSG00000214226";0
"ENSG00000185504";0
"ENSG00000167447";0
"ENSG00000224383";0,51
"ENSG00000108666";0
"ENSG00000181350";0
"ENSG00000172301";1
"ENSG00000141219";1
"ENSG00000170291";1
"ENSG00000074356";1
"ENSG00000161929";0
"ENSG00000204237";1
"ENSG00000181038";1
"ENSG00000273604";0
"ENSG00000134779";0
"ENSG00000177150";1
"ENSG00000168675";0
"ENSG00000141428";0
"ENSG00000101546";0
"ENSG00000152242";1
"ENSG00000177576";0
"ENSG00000166960";0
"ENSG00000134490";0
"ENSG00000166845";0
"ENSG00000075336";0,53
"ENSG00000141452";0,36
"ENSG00000074842";0
"ENSG00000131943";0,02
"ENSG00000177025";1
"ENSG00000141933";1
"ENSG00000099812";0
"ENSG00000198858";1
"ENSG00000228300";1
"ENSG00000119559";1
"ENSG00000099625";0
"ENSG00000161091";1
"ENSG00000105298";1
"ENSG00000105176";1
"ENSG00000167644";0
"ENSG00000188305";0
"ENSG00000099840";1
"ENSG00000214212";0
"ENSG00000173928";1
"ENSG00000131944";0
"ENSG00000214046";1
"ENSG00000123144";0,09
"ENSG00000105072";0,02
"ENSG00000160392";1
"ENSG00000167747";0
"ENSG00000105700";0
"ENSG00000167646";0
"ENSG00000142444";1
"ENSG00000104979";1
"ENSG00000188493";0
"ENSG00000167595";0
"ENSG00000105583";1
"ENSG00000132016";0
"ENSG00000006015";1
"ENSG00000105771";1
"ENSG00000105393";1
"ENSG00000161671";1
"ENSG00000130813";0
"ENSG00000182087";1
"ENSG00000174917";1
"ENSG00000221916";1
"ENSG00000224420";1
"ENSG00000095932";0,53
"ENSG00000197223";0,09
"ENSG00000171155";1
"ENSG00000106392";1
"ENSG00000173372";0
"ENSG00000108561";1
"ENSG00000173369";0
"ENSG00000159189";0
"ENSG00000131094";0
"ENSG00000165985";1
"ENSG00000186897";0
"ENSG00000173918";0,04
"ENSG00000082196";1
"ENSG00000133466";0
"ENSG00000163145";0
"ENSG00000240654";1
"ENSG00000139178";0
"ENSG00000159403";1
"ENSG00000182326";0,12
"ENSG00000179397";0
"ENSG00000121931";1
"ENSG00000163362";1
"ENSG00000117597";0
"ENSG00000116922";1
"ENSG00000000460";0
"ENSG00000214193";0
"ENSG00000117477";0
"ENSG00000162817";0
"ENSG00000182795";0
"ENSG00000197982";0
"ENSG00000162384";0
"ENSG00000010072";1
"ENSG00000057757";1
"ENSG00000184454";0
"ENSG00000143633";0
"ENSG00000127423";1
"ENSG00000055070";1
"ENSG00000173436";0,06
"ENSG00000171806";1
"ENSG00000131591";1
"ENSG00000173212";0,34
"ENSG00000143110";0
"ENSG00000162377";0
"ENSG00000187889";0
"ENSG00000187642";0
"ENSG00000175707";0
"ENSG00000178965";1
"ENSG00000198912";1
"ENSG00000184313";0,14
"ENSG00000197852";1
"ENSG00000263961";0
"ENSG00000171357";0
"ENSG00000119280";1
"ENSG00000001460";0
"ENSG00000188004";0
"ENSG00000253313";0
"ENSG00000163866";0,09
"ENSG00000142686";0
"ENSG00000116667";1
"ENSG00000239887";0
"ENSG00000198520";1
"ENSG00000121486";1
"ENSG00000116668";1
"ENSG00000157181";1
"ENSG00000168275";1
"ENSG00000143793";0
"ENSG00000130775";0
"ENSG00000143612";1
"ENSG00000164008";1
"ENSG00000159208";0
"ENSG00000118292";0
"ENSG00000143443";0
"ENSG00000135778";0,08
"ENSG00000162819";1
"ENSG00000162639";1
"ENSG00000117616";1
"ENSG00000143303";1
"ENSG00000205090";1
"ENSG00000162757";1
"ENSG00000160679";1
"ENSG00000116205";1
"ENSG00000198715";0,02
"ENSG00000162585";1
"ENSG00000173947";1
"ENSG00000132881";1
"ENSG00000160055";0
"ENSG00000157870";1
"ENSG00000203685";0
"ENSG00000154429";0
"ENSG00000094975";0
"ENSG00000125869";1
"ENSG00000124098";0,08
"ENSG00000132823";0
"ENSG00000197183";1
"ENSG00000149639";1
"ENSG00000101342";0
"ENSG00000101193";1
"ENSG00000089091";1
"ENSG00000182584";1
"ENSG00000183260";1
"ENSG00000149646";1
"ENSG00000149634";1
"ENSG00000196227";1
"ENSG00000088854";0
"ENSG00000171984";0
"ENSG00000215595";0
"ENSG00000101189";0
"ENSG00000101084";1
"ENSG00000089101";0
"ENSG00000101220";0
"ENSG00000125843";0,02
"ENSG00000089063";0
"ENSG00000101474";1
"ENSG00000022277";0,65
"ENSG00000125895";0
"ENSG00000131043";1
"ENSG00000101276";0
"ENSG00000125871";0
"ENSG00000101247";0,08
"ENSG00000149346";1
"ENSG00000196476";1
"ENSG00000160226";0,56
"ENSG00000160221";0
"ENSG00000159055";1
"ENSG00000160284";1
"ENSG00000182362";1
"ENSG00000160298";0
"ENSG00000159079";1
"ENSG00000205929";0
"ENSG00000166979";0
"ENSG00000160256";0,06
"ENSG00000156265";0
"ENSG00000154642";1
"ENSG00000138867";1
"ENSG00000169314";1
"ENSG00000128346";1
"ENSG00000183597";1
"ENSG00000182257";0
"ENSG00000100220";1
"ENSG00000215012";0
"ENSG00000183530";1
"ENSG00000183172";0
"ENSG00000178026";0
"ENSG00000242259";0
"ENSG00000205643";0
"ENSG00000217442";1
"ENSG00000184208";0
"ENSG00000100364";0
"ENSG00000172375";0
"ENSG00000157617";0
"ENSG00000168014";0,04
"ENSG00000198535";0,53
"ENSG00000205502";1
"ENSG00000183186";0
"ENSG00000225556";1
"ENSG00000273045";0
"ENSG00000221843";1
"ENSG00000213699";0
"ENSG00000115649";1
"ENSG00000138085";1
"ENSG00000158435";0
"ENSG00000143919";0
"ENSG00000005436";0,25
"ENSG00000119147";0
"ENSG00000115998";0
"ENSG00000118961";0
"ENSG00000163026";0
"ENSG00000162972";0
"ENSG00000135974";0
"ENSG00000150873";1
"ENSG00000196872";1
"ENSG00000003509";1
"ENSG00000162971";1
"ENSG00000158428";0
"ENSG00000162994";0
"ENSG00000183513";0
"ENSG00000159374";0
"ENSG00000144445";1
"ENSG00000168887";1
"ENSG00000178074";0
"ENSG00000173557";1
"ENSG00000204128";1
"ENSG00000177994";1
"ENSG00000237651";1
"ENSG00000186132";1
"ENSG00000154479";0
"ENSG00000135617";0
"ENSG00000143951";0
"ENSG00000187699";0
"ENSG00000186854";0
"ENSG00000166278";0
"ENSG00000171860";0
"ENSG00000254999";0
"ENSG00000114405";1
"ENSG00000183833";1
"ENSG00000163608";1
"ENSG00000088543";0
"ENSG00000154781";0
"ENSG00000113845";0
"ENSG00000173950";1
"ENSG00000179152";0
"ENSG00000184220";1
"ENSG00000144559";0,02
"ENSG00000125046";0,38
"ENSG00000174928";0
"ENSG00000174007";1
"ENSG00000221972";0
"ENSG00000183624";0,2
"ENSG00000179021";1
"ENSG00000144647";0
"ENSG00000114529";0
"ENSG00000185614";0
"ENSG00000174899";1
"ENSG00000181744";0
"ENSG00000180611";0,01
"ENSG00000188315";1
"ENSG00000163946";1
"ENSG00000163378";0
"ENSG00000163689";0
"ENSG00000187068";0
"ENSG00000221883";0
"ENSG00000163832";0
"ENSG00000125730";0
"ENSG00000206340";0
"ENSG00000084092";0
"ENSG00000154274";0
"ENSG00000138658";0
"ENSG00000155275";1
"ENSG00000056050";1
"ENSG00000164074";0,43
"ENSG00000173376";0
"ENSG00000174749";1
"ENSG00000151470";0,02
"ENSG00000163683";0
"ENSG00000163633";1
"ENSG00000250486";1
"ENSG00000168538";1
"ENSG00000205208";0
"ENSG00000205129";0
"ENSG00000243449";1
"ENSG00000137463";0
"ENSG00000250317";0
"ENSG00000197405";0
"ENSG00000134986";0
"ENSG00000113583";0
"ENSG00000082213";0,03
"ENSG00000181904";1
"ENSG00000170085";1
"ENSG00000151881";0,51
"ENSG00000181751";1
"ENSG00000120306";0
"ENSG00000152620";0,02
"ENSG00000172244";1
"ENSG00000155542";1
"ENSG00000185261";0
"ENSG00000177721";0
"ENSG00000164463";1
"ENSG00000197603";1
"ENSG00000188725";1
"ENSG00000113597";0
"ENSG00000161010";0
"ENSG00000215217";0
"ENSG00000170271";0,02
"ENSG00000182700";1
"ENSG00000221886";0
"ENSG00000221990";1
"ENSG00000197536";0
"ENSG00000256235";0
"ENSG00000106804";0
"ENSG00000111863";0
"ENSG00000196821";0
"ENSG00000112667";1
"ENSG00000146386";1
"ENSG00000185127";1
"ENSG00000198937";0
"ENSG00000124596";0
"ENSG00000188112";0
"ENSG00000137343";1
"ENSG00000204564";0
"ENSG00000244694";0,39
"ENSG00000146147";0
"ENSG00000168994";0
"ENSG00000164430";0
"ENSG00000204052";1
"ENSG00000203872";1
"ENSG00000272514";1
"ENSG00000146263";0
"ENSG00000146267";0
"ENSG00000146350";0
"ENSG00000255330";0
"ENSG00000183137";1
"ENSG00000146409";0
"ENSG00000164385";1
"ENSG00000186577";1
"ENSG00000185689";1
"ENSG00000130349";0
"ENSG00000111860";0,73
"ENSG00000146476";1
"ENSG00000181577";0
"ENSG00000203778";0
"ENSG00000221821";0,02
"ENSG00000228727";1
"ENSG00000215712";0,08
"ENSG00000235360";1
"ENSG00000204387";1
"ENSG00000137434";0
"ENSG00000154079";0
"ENSG00000112308";0,63
"ENSG00000112167";1
"ENSG00000130023";1
"ENSG00000055211";0
"ENSG00000198663";0,75
"ENSG00000120262";1
"ENSG00000039537";1
"ENSG00000175600";1
"ENSG00000168303";1
"ENSG00000135185";0
"ENSG00000136197";1
"ENSG00000146576";0,07
"ENSG00000106009";0
"ENSG00000122674";0
"ENSG00000146574";1
"ENSG00000188707";0
"ENSG00000156928";0,63
"ENSG00000153790";0
"ENSG00000241127";1
"ENSG00000180354";0
"ENSG00000106609";1
"ENSG00000146826";1
"ENSG00000106603";1
"ENSG00000188732";0
"ENSG00000160813";0
"ENSG00000122783";0
"ENSG00000146540";1
"ENSG00000166924";0
"ENSG00000181016";0
"ENSG00000164898";0
"ENSG00000164746";1
"ENSG00000106034";1
"ENSG00000188186";1
"ENSG00000164603";1
"ENSG00000185955";1
"ENSG00000105792";1
"ENSG00000127993";0
"ENSG00000135245";0
"ENSG00000178397";0
"ENSG00000112936";0
"ENSG00000235173";1
"ENSG00000182307";0,31
"ENSG00000156170";1
"ENSG00000176209";0
"ENSG00000129696";1
"ENSG00000180190";0
"ENSG00000213865";1
"ENSG00000178460";1
"ENSG00000169085";0
"ENSG00000177459";1
"ENSG00000164743";1
"ENSG00000176907";0
"ENSG00000130193";1
"ENSG00000241852";0
"ENSG00000176731";0
"ENSG00000204839";0,18
"ENSG00000189376";0
"ENSG00000250305";0,06
"ENSG00000189233";1
"ENSG00000205133";1
"ENSG00000164764";1
"ENSG00000205002";0,09
"ENSG00000137135";0
"ENSG00000182150";0
"ENSG00000148057";0
"ENSG00000198917";0
"ENSG00000160345";0
"ENSG00000160401";1
"ENSG00000175854";1
"ENSG00000137038";0
"ENSG00000165152";1
"ENSG00000204352";1
"ENSG00000186193";1
"ENSG00000148362";1
"ENSG00000153714";0
"ENSG00000136932";1
"ENSG00000198113";0
"ENSG00000197191";0,36
"ENSG00000171159";1
"ENSG00000164967";1
"ENSG00000164972";0
"ENSG00000164970";0
"ENSG00000066697";0
"ENSG00000148120";0
"ENSG00000135045";1
"ENSG00000156017";0
"ENSG00000157653";0
"ENSG00000107020";0
"ENSG00000186354";1
"ENSG00000106771";0
"ENSG00000165118";1
"ENSG00000183784";1
"ENSG00000106686";1
"ENSG00000238227";1
"ENSG00000119328";1
"ENSG00000181778";1
"ENSG00000147894";1
"ENSG00000136819";0
"ENSG00000160325";0
"ENSG00000148153";0
"ENSG00000120159";0
"ENSG00000155621";1
"ENSG00000196642";1
"ENSG00000165233";0,09
"ENSG00000157693";0
"ENSG00000164989";0
"ENSG00000106733";1
"ENSG00000198870";1
"ENSG00000165695";1
"ENSG00000165698";0
"ENSG00000113600";0
"ENSG00000063180";0
"ENSG00000074410";0
"ENSG00000185015";0
"ENSG00000118298";1
"ENSG00000104267";0
"ENSG00000164879";1
"ENSG00000167434";0
"ENSG00000169239";0,14
"ENSG00000178538";0
"ENSG00000107159";0
"ENSG00000102547";0
"ENSG00000135932";0
"ENSG00000163050";1
"ENSG00000099991";1
"ENSG00000134508";1
"ENSG00000157782";1
"ENSG00000175544";1
"ENSG00000100314";0,02
"ENSG00000154040";0
"ENSG00000158966";1
"ENSG00000141837";0
"ENSG00000151067";1
"ENSG00000157388";0,94
"ENSG00000198216";1
"ENSG00000102001";0
"ENSG00000196557";0
"ENSG00000153956";1
"ENSG00000007402";0
"ENSG00000157445";0
"ENSG00000151062";0
"ENSG00000067191";0
"ENSG00000165995";1
"ENSG00000167535";1
"ENSG00000182389";0
"ENSG00000116161";1
"ENSG00000182985";0
"ENSG00000162706";0
"ENSG00000105767";0
"ENSG00000081803";0
"ENSG00000084774";0,53
"ENSG00000012822";0,09
"ENSG00000136436";0
"ENSG00000064989";0
"ENSG00000004948";1
"ENSG00000122786";0
"ENSG00000138172";0
"ENSG00000198668";0
"ENSG00000143933";0
"ENSG00000160014";0
"ENSG00000129007";0,02
"ENSG00000179218";1
"ENSG00000128595";0
"ENSG00000183049";0
"ENSG00000008118";0
"ENSG00000134072";0
"ENSG00000070808";0
"ENSG00000058404";0
"ENSG00000145349";0,08
"ENSG00000148660";0
"ENSG00000162545";0
"ENSG00000163888";0
"ENSG00000152495";0,09
"ENSG00000004660";0
"ENSG00000110931";0
"ENSG00000164615";0
"ENSG00000118200";1
"ENSG00000130559";0
"ENSG00000171735";0
"ENSG00000108509";1
"ENSG00000111530";1
"ENSG00000144712";0
"ENSG00000171302";1
"ENSG00000127022";0,09
"ENSG00000131236";0,07
"ENSG00000112186";0
"ENSG00000042493";1
"ENSG00000142330";1
"ENSG00000182472";0
"ENSG00000162949";0
"ENSG00000214711";1
"ENSG00000014216";1
"ENSG00000162909";0
"ENSG00000092529";1
"ENSG00000149260";0
"ENSG00000077274";0,02
"ENSG00000131375";0
"ENSG00000126247";1
"ENSG00000135387";0
"ENSG00000110888";1
"ENSG00000180881";0
"ENSG00000105519";0
"ENSG00000116489";0
"ENSG00000198898";1
"ENSG00000077549";1
"ENSG00000100065";1
"ENSG00000198286";0
"ENSG00000141527";0
"ENSG00000204397";0
"ENSG00000132357";1
"ENSG00000105483";0
"ENSG00000187796";0
"ENSG00000153048";0
"ENSG00000213995";0
"ENSG00000142453";1
"ENSG00000172508";1
"ENSG00000134905";1
"ENSG00000110619";0
"ENSG00000118307";1
"ENSG00000108349";0,02
"ENSG00000166734";1
"ENSG00000137812";1
"ENSG00000127995";1
"ENSG00000177303";0
"ENSG00000147044";1
"ENSG00000003400";1
"ENSG00000137752";0
"ENSG00000106144";0
"ENSG00000164305";0
"ENSG00000196954";0
"ENSG00000138794";1
"ENSG00000165806";1
"ENSG00000064012";0
"ENSG00000132906";0
"ENSG00000143318";1
"ENSG00000118729";1
"ENSG00000036828";0
"ENSG00000087589";0
"ENSG00000153113";0,89
"ENSG00000130940";0
"ENSG00000166762";1
"ENSG00000152705";0
"ENSG00000099338";0,53
"ENSG00000121691";0
"ENSG00000105974";0
"ENSG00000105971";0
"ENSG00000107745";1
"ENSG00000078699";0,09
"ENSG00000129993";0
"ENSG00000067955";0
"ENSG00000114423";0
"ENSG00000142273";0
"ENSG00000105879";1
"ENSG00000102924";1
"ENSG00000139899";0
"ENSG00000054803";0
"ENSG00000110395";0
"ENSG00000159228";0
"ENSG00000159231";0
"ENSG00000145439";0
